email_id,subject,sender,body,label,raw_email
legitimate_51,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============5699186981819446990==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 16 Jul 2025 09:06:37 
Message-ID: <791438.130727@example.com>

--===============5699186981819446990==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============5699186981819446990==--
"
legitimate_52,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============6219446062414484564==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 30 Jul 2025 09:06:37 
Message-ID: <932724.245181@example.com>

--===============6219446062414484564==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============6219446062414484564==--
"
legitimate_53,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============7380028035933569019==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 03 Aug 2025 09:06:37 
Message-ID: <611140.764630@example.com>

--===============7380028035933569019==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============7380028035933569019==--
"
legitimate_54,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============7821022712027432660==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Thu, 31 Jul 2025 09:06:37 
Message-ID: <289539.214562@example.com>

--===============7821022712027432660==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============7821022712027432660==--
"
legitimate_55,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0161418586104481664==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Thu, 17 Jul 2025 09:06:37 
Message-ID: <641212.979883@example.com>

--===============0161418586104481664==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0161418586104481664==--
"
legitimate_56,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============8766311245687238240==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 20 Jul 2025 09:06:37 
Message-ID: <724172.186849@example.com>

--===============8766311245687238240==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============8766311245687238240==--
"
legitimate_57,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============5925512451847415297==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Mon, 21 Jul 2025 09:06:37 
Message-ID: <383542.518362@example.com>

--===============5925512451847415297==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============5925512451847415297==--
"
legitimate_58,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============2903998304835431823==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Mon, 14 Jul 2025 09:06:37 
Message-ID: <440299.927097@example.com>

--===============2903998304835431823==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============2903998304835431823==--
"
legitimate_59,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6452196747873447533==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Thu, 17 Jul 2025 09:06:37 
Message-ID: <110309.982117@example.com>

--===============6452196747873447533==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6452196747873447533==--
"
legitimate_60,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0030602924102817620==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Thu, 07 Aug 2025 09:06:37 
Message-ID: <134204.412414@example.com>

--===============0030602924102817620==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0030602924102817620==--
"
legitimate_61,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============8125647661667879384==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:37 
Message-ID: <615647.453096@example.com>

--===============8125647661667879384==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============8125647661667879384==--
"
legitimate_62,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============3784751501497005838==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 06 Aug 2025 09:06:37 
Message-ID: <872840.464888@example.com>

--===============3784751501497005838==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============3784751501497005838==--
"
legitimate_63,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0823141449435257864==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:37 
Message-ID: <560947.231326@example.com>

--===============0823141449435257864==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0823141449435257864==--
"
legitimate_64,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0685932191836899965==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sat, 26 Jul 2025 09:06:37 
Message-ID: <965512.366193@example.com>

--===============0685932191836899965==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0685932191836899965==--
"
legitimate_65,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============5849422686616358549==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 23 Jul 2025 09:06:37 
Message-ID: <377562.616840@example.com>

--===============5849422686616358549==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============5849422686616358549==--
"
legitimate_66,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============2613171362031265622==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sun, 27 Jul 2025 09:06:37 
Message-ID: <620620.463202@example.com>

--===============2613171362031265622==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============2613171362031265622==--
"
legitimate_67,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4889261229817290927==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sat, 02 Aug 2025 09:06:37 
Message-ID: <930487.930025@example.com>

--===============4889261229817290927==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4889261229817290927==--
"
legitimate_68,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============3423656886593650018==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Mon, 14 Jul 2025 09:06:37 
Message-ID: <186214.898510@example.com>

--===============3423656886593650018==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============3423656886593650018==--
"
legitimate_69,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============6381929568100257815==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Thu, 24 Jul 2025 09:06:37 
Message-ID: <762138.343900@example.com>

--===============6381929568100257815==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============6381929568100257815==--
"
legitimate_70,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============7171867121824395548==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 15 Jul 2025 09:06:37 
Message-ID: <556978.253925@example.com>

--===============7171867121824395548==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============7171867121824395548==--
"
legitimate_71,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============8314141215083201509==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 10 Aug 2025 09:06:37 
Message-ID: <182328.704338@example.com>

--===============8314141215083201509==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============8314141215083201509==--
"
legitimate_72,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============1494515558610203967==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Wed, 16 Jul 2025 09:06:37 
Message-ID: <678129.895445@example.com>

--===============1494515558610203967==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============1494515558610203967==--
"
legitimate_73,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============0596678873965006245==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 10 Aug 2025 09:06:37 
Message-ID: <186826.252071@example.com>

--===============0596678873965006245==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============0596678873965006245==--
"
legitimate_74,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============7585210567364711186==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 03 Aug 2025 09:06:37 
Message-ID: <181799.696730@example.com>

--===============7585210567364711186==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============7585210567364711186==--
"
legitimate_75,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============7180574488704471920==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 22 Jul 2025 09:06:37 
Message-ID: <212867.490564@example.com>

--===============7180574488704471920==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============7180574488704471920==--
"
legitimate_76,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============9146025339565888721==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Fri, 18 Jul 2025 09:06:37 
Message-ID: <308127.684711@example.com>

--===============9146025339565888721==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============9146025339565888721==--
"
legitimate_77,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============3515606570331601875==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Wed, 16 Jul 2025 09:06:37 
Message-ID: <286121.291955@example.com>

--===============3515606570331601875==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============3515606570331601875==--
"
legitimate_78,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============8421093062510659205==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 20 Jul 2025 09:06:37 
Message-ID: <975112.492364@example.com>

--===============8421093062510659205==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============8421093062510659205==--
"
legitimate_79,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============0485389800338630799==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Mon, 28 Jul 2025 09:06:37 
Message-ID: <868051.334496@example.com>

--===============0485389800338630799==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============0485389800338630799==--
"
legitimate_80,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============3825916422229924274==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Sat, 12 Jul 2025 09:06:37 
Message-ID: <392008.426063@example.com>

--===============3825916422229924274==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============3825916422229924274==--
"
legitimate_81,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============2170012706179670693==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Fri, 08 Aug 2025 09:06:37 
Message-ID: <582086.715118@example.com>

--===============2170012706179670693==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============2170012706179670693==--
"
legitimate_82,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============2752503128960245342==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Thu, 24 Jul 2025 09:06:37 
Message-ID: <854572.949927@example.com>

--===============2752503128960245342==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============2752503128960245342==--
"
legitimate_83,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============7736059202965125501==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Mon, 21 Jul 2025 09:06:37 
Message-ID: <459616.382091@example.com>

--===============7736059202965125501==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============7736059202965125501==--
"
legitimate_84,Your Order Confirmation #12345,orders@legitstore.com,"Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team",0,"Content-Type: multipart/mixed; boundary=""===============3794609686212492466==""
MIME-Version: 1.0
Subject: Your Order Confirmation #12345
From: orders@legitstore.com
To: user@example.com
Date: Tue, 05 Aug 2025 09:06:37 
Message-ID: <546156.605855@example.com>

--===============3794609686212492466==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

Thank you for your order!

Order Details:
- Item: Product Name
- Total: $99.99
- Shipping: 3-5 business days

Track your order: https://legitstore.com/track/12345

Customer Service Team
--===============3794609686212492466==--
"
legitimate_85,Weekly Newsletter - Tech Updates,newsletter@techcompany.com,"This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company",0,"Content-Type: multipart/mixed; boundary=""===============4490872225578419108==""
MIME-Version: 1.0
Subject: Weekly Newsletter - Tech Updates
From: newsletter@techcompany.com
To: user@example.com
Date: Sun, 10 Aug 2025 09:06:37 
Message-ID: <996056.773919@example.com>

--===============4490872225578419108==
Content-Type: text/plain; charset=""us-ascii""
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit

This Week in Tech

- New smartphone releases
- Software updates
- Industry news

Read more: https://techcompany.com/newsletter

Unsubscribe: https://techcompany.com/unsubscribe

Tech Company
--===============4490872225578419108==--
"
